one-hot__Sex_Male,one-hot__Where_do_you_climb_Indoor Climbing only,one-hot__Where_do_you_climb_Indoor and outdoor climbing,one-hot__Where_do_you_climb_Outdoor Climbing only,Timestamp,Height_(cm),Weight_(KG),Arm_Span_(cm),How_long_have_you_been_climbing_for,Hardest_V_Grade_ever_climbed_,Hardest_V_Grade_climbed_in_the_Last_3_months,The_V_grade_you_can_send_90-100%_of_routes_,Hardest_Route_grade_climbed_(Ewbank_grade)_,Hardest_route_climbed_last_3_months_(ewbank),Route_grade_you_can_send_90-100%_of_climbs,Frequency_of_climbing_sessions_per_week,Average_hours_climbing_per_week_(not_including_training),Average_hours_Training_for_climbing_per_week_,Hangboard_Frequency_per_week_,Max_Weight_hangboard_18mm_edge_-_Half_crimp_(KG)__(10_seconds)_(added_weight_only),Max_Weight_hangboard_18mm_edge_-_open_crimp_(KG)_(10_seconds)__(added_weight_only),"Min_Edge_used_(mm,_+kg_if_weight_added_)_-_Half_Crimp_(10_seconds)","Min_Edge_used_(mm,_+kg_if_weight_added)_-_Open_crimp_(10_seconds)_",Campus_Board_frequency_per_week_,Campus_Board_time_per_week_(hours),Frequency_of_Endurance_training_sesions_per_week,General_Strength_Training_frequency_per_week_,Time_spent_General_strength_training_(hours),"Other_activities_(ie_yoga,_cardio)",Max_pull_up_reps,5_rep_max_weighted_pull_ups,max_push_ups_reps,max_L-sit_time_,Back 2,Back 3,Front 2,Front 3,Full Crimp,Half Crimp,I don't Hangboard,Middle 2,Monos,Open Crimp,Pinch,Slopers,"""no hangs""",I don't hangboard,Max weight,Min Edge,One arm hang program,Other protocol,Repeaters,,4x4,ARC,Feet on 'campusing',I don't train for endurance,Laps of routes,Max moves,hangboard repeater protocols,other,route climbing intervals,systems boards,threshold intervals,Antagonists,Core,Legs,No other strength training,Upper body pulling,Upper body pushing
1.0,0.0,1.0,0.0,1492836070000000000,183.0,80.0,,10.0,9.0,8.0,6.0,,,,2,3,3,0,,,,,2,1,1,2,2,Yoga,35,40.0,50.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,0.0,1.0,0.0,1492867014000000000,180.0,92.0,190.0,1.0,5.0,4.0,3.0,19.0,18.0,17.0,2,4,0,0,,,,,0,0,1,1,1,,8,8.0,25.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
0.0,1.0,0.0,0.0,1492973799000000000,165.0,53.5,155.0,1.0,6.0,6.0,5.0,25.0,25.0,24.0,4,5,3,1,,,,,0,0,1,0,0,Cardio,15,,70.0,,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1493042165000000000,180.0,70.0,183.0,6.0,9.0,8.0,7.0,31.0,31.0,30.0,5,8,3,3,35.0,32,5mm,8mm,0,0,1,2,2,,25,40.0,30.0,30.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1493062453000000000,192.0,89.0,208.0,1.0,6.0,6.0,4.0,23.0,23.0,21.0,3,10,4,0,,,,,0,0,0,6,4,,12+ (max Untested),,25.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1493090903000000000,177.5,72.5,179.0,5.0,5.0,5.0,3.0,19.0,19.0,17.0,3,4,3,1,0.0,0,18mm,18mm,0,0,1,2,2,Yoga 1-2x/week (usually recovery/restorative); mountain biking 0-1x week,20,21.0,30.0,25.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
0.0,1.0,0.0,0.0,1493125692000000000,169.0,57.0,170.0,5.0,3.0,3.0,1.0,17.0,17.0,17.0,2,4,0,0,,,,,0,0,0,4,8,Cardio,4,,25.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1493185291000000000,171.0,68.0,175.0,1.0,8.0,8.0,5.0,,,,3,6,0,0,,,,,0,0,1,0,0,"yoga, soccer",,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1493191954000000000,180.0,74.8,184.0,12.0,7.0,7.0,5.0,29.0,28.0,26.0,3,8,4,1,43.0,?,?,?,0,0,1,1,1,walking,?,110.0,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
1.0,0.0,1.0,0.0,1493207450000000000,174.0,68.0,175.0,2.0,8.0,8.0,6.0,24.0,24.0,21.0,4,5,3,1,,,,,2,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,1.0,0.0,0.0,1493489637000000000,194.0,80.0,196.0,0.0,3.0,3.0,2.0,16.0,16.0,15.0,4,7,1,2,0.0,0,25,25,0,0,1,2,1,Cardio,12,0.0,45.0,10.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1.0,0.0,1.0,0.0,1493534442000000000,183.0,98.0,183.0,5.0,4.0,4.0,3.0,24.0,21.0,20.0,3,10,2,1,,,,,0,0,2,2,5,Running,9,,,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1493650999000000000,160.0,64.41,159.6,5.0,7.0,7.0,5.0,,,,2,7,3,0,,,,,0,0,0,2,2,Yoga,30,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1.0,0.0,1.0,0.0,1493697132000000000,179.0,68.0,179.0,7.0,6.0,5.0,4.0,26.0,22.0,18.0,3,6,1,1,,,,,0,0,0,0,0,cardio,12,,,,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1493877503000000000,186.0,78.0,190.0,8.0,8.0,8.0,5.0,27.0,21.0,22.0,2,4,2,0,,,,,2,1,0,0,0,,12,,15.0,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,1.0,0.0,1494212345000000000,171.0,65.0,168.0,5.0,3.0,3.0,2.0,18.0,18.0,17.0,3,6,1,0,,,,,1,2,2,2,2,running,20,45.0,35.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1495775350000000000,172.0,61.0,180.0,5.0,8.0,8.0,6.0,25.0,25.0,20.0,4,6,8,2,36.0,40,,,2,2,1,3,4,"running, biking",35,45.0,14.0,40.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1497599066000000000,183.0,79.0,191.0,5.0,9.0,9.0,7.0,,,,4,8,3,1,45.0,45,6,6,0,0,0,3,3,,20,40.0,33.0,45.0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1.0,1.0,0.0,0.0,1497898565000000000,162.0,56.0,162.0,5.0,5.0,5.0,3.0,20.0,20.0,18.0,3,7,1,0,,,,,0,0,0,1,1,"yoga, cardio",12,,35.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1.0,0.0,1.0,0.0,1498163861000000000,182.0,83.0,196.0,8.0,14.0,14.0,10.0,,,,4,8,12,1,120.0,80,4,5,0,0,0,3,3,fuck that,80,80.0,50.0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,0.0,0.0,1499384263000000000,178.0,64.0,179.0,5.0,6.0,6.0,4.0,,,,3,6,0,0,,,,,0,0,0,3,1,,9,0.0,10.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1500677148000000000,177.0,64.0,192.0,4.0,10.0,9.0,7.0,30.0,,26.0,5,20,4,2,67.0,65kg,13mm + 20kg,13mm + 20kg,1,1,0,1,2,,30,50.0,40.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1504308445000000000,,69.0,,10.0,9.0,8.0,6.0,28.0,26.0,25.0,3,2,4,2,27.0,30,18,12,0,0,2,2,1,yoha,i don't do this,,,,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1.0,1.0,0.0,0.0,1504437309000000000,175.0,66.0,173.0,5.0,5.0,5.0,3.0,,,,3,6,0,0,,,,,0,0,0,3,4,"Trail Running, Stretching",10,,25.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
0.0,0.0,1.0,0.0,1512048247000000000,162.5,61.0,168.0,3.0,9.0,9.0,8.0,12.0,12.0,12.0,4,7,8,2,30.0,20,"12, 30","12, 20",1,1,3,3,6,,12,13.0,40.0,30.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1
0.0,1.0,0.0,0.0,1516084126000000000,163.0,55.0,166.0,0.0,6.0,6.0,4.0,24.0,24.0,21.0,5,12,2,0,,,,,0,0,3,3,4,,idk,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1516269641000000000,177.0,74.0,183.0,7.0,10.0,8.0,7.0,29.0,27.0,27.0,3,2,12,2,39.0,39,17,17,1,1,1,2,2,,25,27.0,69.0,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1518686536000000000,185.0,74.0,180.0,1.0,6.0,5.0,4.0,25.0,25.0,24.0,2,4,4,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1.0,0.0,1.0,0.0,1520803119000000000,180.0,78.0,181.0,14.0,10.0,9.0,7.0,28.0,26.0,28.0,4,10,12,2,,50,8,8,1,1,1,2,1,,30,57.0,30.0,20.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
1.0,0.0,1.0,0.0,1524063145000000000,177.5,72.0,180.0,10.0,6.0,5.0,4.0,26.0,25.0,24.0,3,3,3,1,,,,,1,1,0,2,1,,,,,,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1.0,1.0,0.0,0.0,1524476323000000000,178.0,72.0,176.0,0.0,4.0,4.0,3.0,,,,3,7,0,0,,,,,0,0,0,2,1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1.0,1.0,0.0,0.0,1530266201000000000,172.0,57.0,172.0,5.0,6.0,6.0,4.0,25.0,25.0,23.0,3,6,1,0,,,,,0,0,0,2,1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,0.0,0.0,1530311130000000000,180.0,82.0,180.0,2.0,6.0,4.0,4.0,24.0,24.0,22.0,1,2,0,0,,,,,0,0,0,0,0,Running,10,,30.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1532754256000000000,185.0,88.45,,10.0,9.0,8.0,6.0,12.0,11.0,11.0,3,5,2,2,,29,8,7,0,0,0,2,4,"Yoga, running",20,60.0,50.0,10.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.0,1.0,0.0,1535484665000000000,174.0,75.0,178.0,2.0,5.0,5.0,4.0,24.0,24.0,20.0,3,3,4,2,,,14,14,0,0,1,2,1,,12,,45.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
1.0,1.0,0.0,0.0,1535589857000000000,183.0,85.0,187.0,2.0,5.0,5.0,3.0,22.0,22.0,18.0,3,9,2,2,1.0,10,"18,+1","18,+10",0,0,0,2,3,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1.0,0.0,1.0,0.0,1535604002000000000,176.0,68.0,176.0,1.0,8.0,8.0,6.0,,,,2,4,2,0,,,14mm +5kg,14mm +2kg,0,0,0,1,1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1.0,0.0,0.0,1.0,1535996087000000000,180.0,64.0,180.0,3.0,,,,29.0,29.0,22.0,4,6,3,2,46.0,46,,,0,0,0,2,3,yoga,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,1.0,0.0,0.0,1536140599000000000,171.0,59.0,171.0,1.0,7.0,7.0,5.0,28.0,28.0,24.0,3,10,2,0,,,,,0,0,0,2,2,Static stretching.,,,30.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0.0,1.0,0.0,1541155248000000000,180.0,70.0,183.0,7.0,11.0,11.0,9.0,32.0,30.0,30.0,4,11,5,3,57.0,55,5mm,5mm,0,0,2,1,2,,28,35.0,35.0,30.0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1541761964000000000,179.0,72.0,182.0,2.0,6.0,6.0,4.0,23.0,,21.0,5,6,5,0,,,,,1,1,0,4,5,,,35.0,,,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1.0,1.0,0.0,0.0,1541797575000000000,172.0,88.0,174.0,10.0,8.0,7.0,5.0,,,,3,4,2,1,45.0,,,,1,1,0,2,1,Running,12,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1542202880000000000,180.0,70.0,180.0,8.0,9.0,8.0,6.0,28.0,26.0,25.0,4,3,2,1,58.0,41,,,0,0,1,1,1,,,,,,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
1.0,0.0,1.0,0.0,1542933051000000000,173.0,64.0,186.0,10.0,12.0,12.0,10.0,,,,7,14,8,2,60.0,,12mm + 40kg,,2,1,1,3,8,cardio,37,50.0,80.0,121.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1543868367000000000,178.0,68.0,180.0,9.0,,,,31.0,31.0,29.0,4,7,10,1,36.0,,8,,0,0,0,2,3,,,25.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,1.0,0.0,0.0,1543880587000000000,162.0,53.0,161.0,1.0,5.0,5.0,3.0,22.0,,,2,2,2,2,,,,,1,1,1,4,3,Bike riding,20,,40.0,,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1543883025000000000,173.0,63.0,185.0,7.0,13.0,13.0,9.0,,,,4,3,4,1,,,,,2,1,2,4,2,,25,75.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0.0,1.0,0.0,1543886342000000000,185.0,100.0,187.0,1.0,5.0,4.0,2.0,18.0,16.0,16.0,2,3,0,0,,,,,0,0,0,3,5,,20,30.0,45.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1543888176000000000,185.0,65.0,183.0,2.0,7.0,6.0,5.0,27.0,26.0,25.0,2,7,1,0,,,,,0,0,1,1,1,,6,0.0,15.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1.0,0.0,1.0,0.0,1543890938000000000,191.0,113.0,180.0,0.0,3.0,3.0,0.0,18.0,18.0,15.0,2,4,6,0,,,,,0,0,0,3,6,cardio,0,0.0,25.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1.0,1.0,0.0,0.0,1543893021000000000,172.0,75.0,170.0,5.0,4.0,4.0,3.0,18.0,18.0,18.0,3,8,2,0,,,,,1,1,0,1,1,,20,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1.0,0.0,1.0,0.0,1543897809000000000,170.0,68.0,190.0,1.0,5.0,5.0,3.0,11.0,11.0,11.0,1,2,0,0,,,,,0,0,0,1,1,Yoga,15,150.0,50.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0.0,1.0,0.0,1543907399000000000,175.26,70.3,174.0,5.0,7.0,7.0,5.0,24.0,24.0,22.0,6,10,3,3,,,,,0,0,2,1,1,,17,45.0,40.0,45.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,1543907929000000000,167.0,70.0,165.0,8.0,11.0,8.0,7.0,28.0,26.0,26.0,5,10,8,1,,,8,9,1,1,2,2,5,"Yoga, mountain running",12,18.0,20.0,34.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
0.0,0.0,1.0,0.0,1544425051000000000,162.56,56.699,162.56,10.0,6.0,6.0,4.0,25.0,24.0,21.0,3,7,1,1,,,,,0,0,0,1,1,"Cardio, yoga",5,,20.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
1.0,0.0,1.0,0.0,1544427081000000000,175.0,63.5,185.0,4.0,8.0,8.0,7.0,,,,5,9,2,2,30.0,30,"8mm, +5kg","8mm, +5kg",0,0,0,1,1,"Yoga, cardio",30,40.0,30.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,1.0,0.0,1544428523000000000,178.0,66.0,188.0,3.0,6.0,6.0,4.0,25.0,25.0,22.0,3,5,1,1,,,,,0,0,0,1,1,Biking,16,,35.0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,0.0,1.0,0.0,1544431547000000000,187.0,72.0,190.0,2.0,8.0,8.0,6.0,25.0,20.0,20.0,3,10,2,0,20.0,30,6mm,10mm,3,1,1,0,0,Stretching 15 minutes per day,18,20.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1544434036000000000,175.0,64.0,177.0,3.0,6.0,6.0,6.0,25.0,24.0,24.0,3,6,11,0,,,,,1,1,3,3,3,CARDIO,18,20.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0.0,1.0,0.0,0.0,1544434681000000000,167.0,73.0,176.0,0.0,2.0,2.0,0.0,13.0,13.0,12.0,2,3,2,0,,,,,0,0,1,1,2,,0,0.0,25.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1544435031000000000,183.0,67.0,176.0,1.0,6.0,6.0,4.0,25.0,25.0,21.0,3,7,2,0,,,,,0,0,0,0,0,Football,18,10.0,40.0,2.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1544435335000000000,186.0,70.0,190.0,2.0,6.0,6.0,4.0,,,,3,8,2,0,0.0,0,0,0,0,0,0,2,2,,15,0.0,30.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1.0,1.0,0.0,0.0,1544435491000000000,174.0,60.0,179.0,0.0,6.0,6.0,4.0,25.0,25.0,24.0,4,3,0,0,,,,,0,0,0,0,0,,10,,30.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1544435654000000000,178.0,66.0,182.0,8.0,11.0,11.0,8.0,,,,4,10,1,0,,,,,0,0,0,0,1,,25,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1.0,1.0,0.0,0.0,1544436686000000000,179.0,66.22,179.0,3.0,8.0,8.0,5.0,12.0,12.0,11.0,4,9,3,1,,,10,15,1,1,1,1,2,Yoga,22,,50.0,,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
0.0,0.0,1.0,0.0,1544439664000000000,165.0,53.0,164.0,4.0,4.0,5.0,3.0,24.0,24.0,20.0,2,2,2,0,0.0,0,0,0,0,0,0,1,1,,3,0.0,10.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0.0,1.0,0.0,1544447512000000000,182.88,65.7,180.0,1.0,6.0,5.0,4.0,22.0,21.0,19.0,2,3,0,0,,,,,0,0,0,2,1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1544447990000000000,180.0,86.0,180.0,1.0,5.0,5.0,4.0,25.0,25.0,23.0,3,3,3,1,0.0,0,0,0,0,1,1,3,3,Yoga,10,0.0,30.0,10.0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1544449452000000000,184.0,87.0,185.0,2.0,4.0,4.0,3.0,20.0,20.0,17.0,3,2,3,0,0.0,0,0,0,0,0,1,3,2,cardio,13,20.0,50.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1544451457000000000,188.0,65.0,190.0,1.0,4.0,4.0,3.0,25.0,25.0,18.0,2,4,0,0,,,,,0,0,0,0,0,Yoga,12,,50.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1544462256000000000,180.0,76.0,187.0,1.0,6.0,5.0,4.0,24.0,24.0,23.0,3,3,3,2,20.0,0,12,18,1,1,1,4,4,cardio,22,35.0,50.0,45.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1544473519000000000,193.0,76.0,200.0,0.0,4.0,4.0,2.0,19.0,19.0,18.0,2,4,0,0,,,,,0,0,0,2,4,cycling 30 mins/day,12,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1.0,0.0,1.0,0.0,1544495834000000000,177.0,69.0,172.0,5.0,5.0,5.0,3.0,,,,3,8,1,0,,,,,0,0,0,3,1,,3,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1.0,0.0,1.0,0.0,1544502904000000000,180.0,72.0,180.0,3.0,8.0,8.0,5.0,26.0,26.0,24.0,4,12,9,2,,20.4,8,8,0,0,0,2,3,,20,,27.0,30.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,0.0,1.0,0.0,1544520010000000000,167.0,62.5,172.0,1.0,7.0,6.0,4.0,24.0,24.0,22.0,4,12,0,0,,,,,0,0,0,0,0,,25,15.0,20.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
